Revision, Author, Date, # Lines Comment Files Changed
1498744,Thomas,"2015-07-30 09:58:03 +0100 (Thu, 30 Jul 2015),"Changed paths:M /cloud/personal/client-international/android/branches/android-15.2-solutions/build.gradle
1498787,/OU=Domain Control Validated/CN=svn.company.net,"2015-07-30 10:43:33 +0100 (Thu, 30 Jul 2015),"Changed paths:M /cloud/personal/client-international/android/branches/android-15.2-solutions/version.properties
1498934,Thomas,"2015-07-30 14:09:42 +0100 (Thu, 30 Jul 2015),"Changed paths:A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/values/configurations.xml (from /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/values/configurations.xml:1498726)M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/values/strings.xmlM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/values/configurations.xmlM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/values/strings.xmlM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/values-es/strings.xml
1498952,Thomas,"2015-07-30 14:33:20 +0100 (Thu, 30 Jul 2015),"Changed paths:M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/values/strings.xml
1498965,Thomas,"2015-07-30 14:39:58 +0100 (Thu, 30 Jul 2015),"Changed paths:M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/values/strings.xml
1498977,Thomas,"2015-07-30 14:49:48 +0100 (Thu, 30 Jul 2015),"Changed paths:M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xxxhdpi/splash_icon.pngM /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xxxhdpi/splash_title.png
1498978,Thomas,"2015-07-30 14:50:17 +0100 (Thu, 30 Jul 2015),"Changed paths:A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-hdpi/icon.png (from /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-hdpi/ic_launcher.png:1498726)A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-ldpi/icon.png (from /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-ldpi/ic_launcher.png:1498726)A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-mdpi/icon.png (from /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-mdpi/ic_launcher.png:1498726)A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xhdpi/icon.png (from /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xhdpi/ic_launcher.png:1498726)A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xxhdpi/icon.png (from /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xxhdpi/ic_launcher.png:1498726)A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xxxhdpi/icon.png (from /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xxxhdpi/ic_launcher.png:1498726)
1498989,Thomas,"2015-07-30 15:01:09 +0100 (Thu, 30 Jul 2015),"Changed paths:M /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/values/configurations.xml
1499015,/OU=Domain Control Validated/CN=svn.company.net,"2015-07-30 15:31:45 +0100 (Thu, 30 Jul 2015),"Changed paths:M /cloud/personal/client-international/android/branches/android-15.2-solutions/version.properties
1499392,Thomas,"2015-07-31 11:25:54 +0100 (Fri, 31 Jul 2015),"Changed paths:M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/values/strings.xmlA /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/auth/WebAuthErrorCodes.javaM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/values/strings.xmlM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/atp/AbstractAtpAuthActivity.javaA /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/gui/views/WebAuthErrorDisplayer.java
1499498,Thomas,"2015-07-31 13:13:05 +0100 (Fri, 31 Jul 2015),"Changed paths:M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/build-config/dev.propertiesM /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/build-config/prod.propertiesM /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/build-config/qa.properties
1499540,Thomas,"2015-07-31 13:53:01 +0100 (Fri, 31 Jul 2015),"Changed paths:M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/common/mvn-manifest/AndroidManifest.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/jd_login.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/mhood_download.xmlM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/values/booleans.xmlM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/values/strings.xmlM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/application/SyncDriveModule.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/JDMdnLogin.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/MhoodDownloadActivity.javaM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/NabSplashLogoActivity.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/RilNabSplashLogoActivity.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/model/Contact.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/model/ContactStats.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/receiverM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/util/ActivityLauncher.java
1499551,Thomas,"2015-07-31 14:02:01 +0100 (Fri, 31 Jul 2015),"Changed paths:M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/values/strings.xml
1499580,Thomas,"2015-07-31 14:38:41 +0100 (Fri, 31 Jul 2015),"Changed paths:M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/common/mvn-manifest/AndroidManifest.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/drawable/selected_item_border.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/quota_item.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/quota_management.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/quota_management_footer.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/quota_management_header.xmlM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/values/strings.xmlM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/application/SyncDriveModule.javaM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/gui/dialogs/factory/WarningButtonsActivity.javaM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/gui/fragments/StorageMeterFragment.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/QuotaManagement.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/adapters/QuotaManagementAdapter.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/fragments/QuotaManagementFragment.javaM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/fragments/SettingsFragment.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/model/DataPlan.javaM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/util/ActivityLauncher.java
1499589,Thomas,"2015-07-31 14:45:12 +0100 (Fri, 31 Jul 2015),"Changed paths:D /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/layout-sw600dpM /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/values/strings.xml
1500536,Thomas,"2015-08-04 11:04:57 +0100 (Tue, 04 Aug 2015),"Changed paths:M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/common/mvn-manifest/AndroidManifest.xmlM /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/values/strings.xmlM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/res/values/booleans.xmlM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/Constants.javaM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/model/src/com/biscay/client/android/model/configuration/ApiConfigManager.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/drawable-hdpi/default_ptr_rotate.pngD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/drawable-hdpi/step_1.pngD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/drawable-hdpi/step_11.pngD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/drawable-hdpi/step_2.pngD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/drawable-hdpi/step_22.pngD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/drawable-hdpi/step_33.pngD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/drawable-ldpi/step_1.pngD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/drawable-ldpi/step_11.pngD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/drawable-ldpi/step_2.pngD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/drawable-ldpi/step_22.pngD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/drawable-ldpi/step_33.pngD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/drawable-mdpi/step_1.pngD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/drawable-mdpi/step_11.pngD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/drawable-mdpi/step_2.pngD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/drawable-mdpi/step_22.pngD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/drawable-mdpi/step_33.pngD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/drawable-xhdpi/default_ptr_rotate.pngD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/drawable-xhdpi/step_1.pngD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/drawable-xhdpi/step_11.pngD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/drawable-xhdpi/step_2.pngD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/drawable-xhdpi/step_22.pngD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/drawable-xhdpi/step_33.pngD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/block_buddy_iteam.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/buddy_access_code.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/buddy_address_checkbox_list.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/buddy_email_checkbox_list.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/buddy_event_checkbox_list.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/buddy_im_checkbox_list.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/buddy_nickname_checkbox_list.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/buddy_notes_checkbox_list.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/buddy_phone_checkbox_list.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/buddy_profile_list.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/buddy_profile_options.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/buddy_profile_view.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/buddy_relationship_checkbox_list.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/buddy_sync_info_settings.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/buddy_sync_information.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/buddy_sync_introduction.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/buddy_sync_settings.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/buddy_sync_setup_complete.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/buddy_website_chekbox_list.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/check_quota_prov.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/contact_history.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/contact_history_list_item.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/contactcleanup.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/dataclasses_detail_bottom.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/dataclasses_loaded_bottom.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/detailed_contact_history.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/detailed_contact_history_list_item_header.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/google_list_item.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/loading_dataclasses_bottom.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/phone_spinner.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/profile_information.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/profile_introduction.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/profile_setup.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/select_dataclass_item.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/spinner_row.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/splashscreen_camera.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/step_email_setup.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/step_google_email_setup.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/step_select_dataclasses_weight.xmlM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/tools.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout-v14/select_dataclass_item.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/menu/buddy_sync_settings_menu.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/menu/restore_menu.xmlM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/values/booleans.xmlM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/values/colors.xmlM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/values/configurations.xmlM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/values/strings.xmlM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/application/SyncDrive.javaM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/application/SyncDriveModule.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/gui/activities/AccessCodeActivity.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/gui/activities/ContactCleanUpActivity.javaM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/gui/activities/ContactsActivity.javaM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/gui/activities/ContactsViewPager.javaM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/gui/activities/MainMenuActivity.javaM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/gui/activities/OneTouchUploadActivity.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/gui/activities/ProfileActivity.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/gui/activities/ProfileDetailInformation.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/gui/activities/ProfileInformation.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/gui/activities/ProfileIntroduction.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/gui/activities/ProfileSettings.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/gui/activities/ProfileSetup.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/gui/activities/ProfileViewActivity.javaM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/gui/activities/StandAloneMainMenuActivity.javaM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/gui/fragments/ToolsFragment.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/AddAccountActivity.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/AppUpdateActivity.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/BaseProvisioningActivity.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/CameraSplashActivity.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/CheckQuota.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/ContactHistory.javaM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/NabBaseActivity.javaM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/NabSplashLogoActivity.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/NabTabletSplashActivity.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/SelectGoogleAccountActivity.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/SignUpFlowEmail.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/SignUpFlowProfileInformation.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/SignUpFlowProfileIntroduction.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/SignUpFlowProfileSetup.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/SignUpFlowStepDataClasses.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/SnapshotDetails.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/TabletSignUpFlowDataClasses.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/WifiLogin.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/adapters/ContactHistoryAdapter.javaM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/adapters/SelectDataClassesAdapter.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/adapters/SeparatedListAdapter.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/adapters/SignUpFlowSelectDataClassesAdapter.javaM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/fragments/SettingsFragment.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/fragments/SignUpFlowSelectDataClassesFragment.javaM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/util/ActivityLauncher.java
1500540,Thomas,"2015-08-04 11:11:54 +0100 (Tue, 04 Aug 2015),"Changed paths:M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/values/strings.xml
1500550,Jimmy,"2015-08-04 11:20:26 +0100 (Tue, 04 Aug 2015),"Changed paths:A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-hdpi/button_bg.9.png (from /cloud/personal/client-international/android/branches/android-14.2-delivery-42.66/clients/mct-att/res/drawable-hdpi/button_bg.9.png:1500538)A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-hdpi/button_bg_disabled.9.png (from /cloud/personal/client-international/android/branches/android-14.2-delivery-42.66/clients/mct-att/res/drawable-hdpi/button_bg_disabled.9.png:1500538)A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-hdpi/button_bg_highlight.9.png (from /cloud/personal/client-international/android/branches/android-14.2-delivery-42.66/clients/mct-att/res/drawable-hdpi/button_bg_highlight.9.png:1500538)A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-hdpi/button_bg_pressed.9.png (from /cloud/personal/client-international/android/branches/android-14.2-delivery-42.66/clients/mct-att/res/drawable-hdpi/button_bg_pressed.9.png:1500538)A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-ldpi/button_bg.9.png (from /cloud/personal/client-international/android/branches/android-14.2-delivery-42.66/clients/mct-att/res/drawable-ldpi/button_bg.9.png:1500538)A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-ldpi/button_bg_disabled.9.png (from /cloud/personal/client-international/android/branches/android-14.2-delivery-42.66/clients/mct-att/res/drawable-ldpi/button_bg_disabled.9.png:1500538)A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-ldpi/button_bg_highlight.9.png (from /cloud/personal/client-international/android/branches/android-14.2-delivery-42.66/clients/mct-att/res/drawable-ldpi/button_bg_highlight.9.png:1500538)A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-ldpi/button_bg_pressed.9.png (from /cloud/personal/client-international/android/branches/android-14.2-delivery-42.66/clients/mct-att/res/drawable-ldpi/button_bg_pressed.9.png:1500538)A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-mdpi/button_bg.9.png (from /cloud/personal/client-international/android/branches/android-14.2-delivery-42.66/clients/mct-att/res/drawable-mdpi/button_bg.9.png:1500538)A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-mdpi/button_bg_disabled.9.png (from /cloud/personal/client-international/android/branches/android-14.2-delivery-42.66/clients/mct-att/res/drawable-mdpi/button_bg_disabled.9.png:1500538)A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-mdpi/button_bg_highlight.9.png (from /cloud/personal/client-international/android/branches/android-14.2-delivery-42.66/clients/mct-att/res/drawable-mdpi/button_bg_highlight.9.png:1500538)A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-mdpi/button_bg_pressed.9.png (from /cloud/personal/client-international/android/branches/android-14.2-delivery-42.66/clients/mct-att/res/drawable-mdpi/button_bg_pressed.9.png:1500538)A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xhdpi/button_bg.9.png (from /cloud/personal/client-international/android/branches/android-14.2-delivery-42.66/clients/mct-att/res/drawable-xhdpi/button_bg.9.png:1500538)A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xhdpi/button_bg_disabled.9.png (from /cloud/personal/client-international/android/branches/android-14.2-delivery-42.66/clients/mct-att/res/drawable-xhdpi/button_bg_disabled.9.png:1500538)A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xhdpi/button_bg_highlight.9.png (from /cloud/personal/client-international/android/branches/android-14.2-delivery-42.66/clients/mct-att/res/drawable-xhdpi/button_bg_highlight.9.png:1500538)A /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/drawable-xhdpi/button_bg_pressed.9.png (from /cloud/personal/client-international/android/branches/android-14.2-delivery-42.66/clients/mct-att/res/drawable-xhdpi/button_bg_pressed.9.png:1500538)
1500567,Thomas,"2015-08-04 11:32:33 +0100 (Tue, 04 Aug 2015),"Changed paths:M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/common/mvn-manifest/AndroidManifest.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/contacts_container.xmlM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/application/SyncDriveModule.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/gui/activities/ContactsActivity.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/fragments/AbsContactsViewPager.java
1500577,Thomas,"2015-08-04 11:38:01 +0100 (Tue, 04 Aug 2015),"Changed paths:M /cloud/personal/client-international/android/branches/android-15.2-solutions/clients/client-att/res/values/strings.xmlD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/layout/user_changed.xmlM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/res/values/strings.xmlM /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/application/SyncDriveModule.javaD /cloud/personal/client-international/android/branches/android-15.2-solutions/libs/ui/src/com/biscay/client/android/ui/nab/UserChanged.java
